Abeillia abeillei_Smaragdkehlkolibri
Pseudoseisura gutturalis_Weißkehl-Haubenläufer
Pseudoseisura lophotes_Braunhaubenläufer
Pseudoseisura unirufa_Grauschopf-Haubenläufeer
Pseudospingus verticalis_Schwarzkopf-Finkentangare
Pseudotriccus pelzelni_Bronzeolivtyrann
Pseudotriccus ruficeps_Rotkopftyrann
Psilopogon annamensis_Annambartvogel
Psilopogon armillaris_Temminckbartvogel
Psilopogon asiaticus_Blauwangen-Bartvogel
Psilopogon australis_Gelbohr-Bartvogel
Psilopogon chrysopogon_Goldwangen-Bartvogel
Psilopogon corvinus_Braunkehl-Bartvogel
Psilopogon duvaucelii_Schwarzohr-Bartvogel
Psilopogon eximius_Schwarzkehl-Bartvogel
Psilopogon faber_Schwarzstirn-Bartvogel
Psilopogon faiostrictus_Grünohr-Bartvogel
Psilopogon flavifrons_Goldstirn-Bartvogel
Psilopogon franklinii_Goldkehl-Bartvogel
Psilopogon haemacephalus_Kupferschmied-Bartvogel
Psilopogon henricii_Gelbscheitel-Bartvogel
Psilopogon incognitus_Grünscheitel-Bartvogel
Psilopogon lagrandieri_Rotsteiß-Bartvogel
Psilopogon lineatus_Streifenbartvogel
Psilopogon malabaricus_Malabarbartvogel
Psilopogon monticola_Borneobartvogel
Psilopogon mystacophanos_Harlekinbartvogel
Psilopogon nuchalis_Taiwanbartvogel
Psilopogon oorti_Schwarzbrauen-Bartvogel
Psilopogon pulcherrimus_Prachtbartvogel
Psilopogon pyrolophus_Rotbüschel-Bartvogel
Psilopogon rafflesii_Vielfarben-Bartvogel
Psilopogon virens_Heulbartvogel
Psilopogon viridis_Grünbartvogel
Psilopogon zeylanicus_Braunkopf-Bartvogel
Psilopsiagon aurifrons_Zitronensittich
Psilopsiagon aymara_Aymarasittich
Psilorhamphus guttatus_Zaunkönigtapaculo
Psilorhinus morio_Braunhäher
Psiloscops flammeolus_Ponderosaeule
Psittacara erythrogenys_Guayaquilsittich
Psittacara finschi_Veraguasittich
Psittacara holochlorus_Grünsittich
Psittacara leucophthalmus_Pavuasittich
Psittacara mitratus_Rotmaskensittich
Psittacara strenuus_Mexikosittich
Psittacara wagleri_Kolumbiensittich
Psittacula alexandri_Bartsittich
Psittacula columboides_Taubensittich
Psittacula cyanocephala_Pflaumenkopfsittich
Psittacula eupatria_Alexandersittich
Psittacula finschii_Finschsittich
Psittacula himalayana_Himalajasittich
Psittacula krameri_Halsbandsittich
Psittacula longicauda_Langschwanzsittich
Psittacus erithacus_Graupapagei
Psittinus cyanurus_Rotachselpapagei
Psittiparus gularis_Graukopf-Papageimeise
Psophia crepitans_Grauflügel-Trompetervogel
Psophia leucoptera_Weißflügel-Trompetervogel
Psophia viridis_Grünflügel-Trompetervogel
Psophocichla litsitsirupa_Groundscraper Thrush
Psophodes nigrogularis_Schwarzkehlflöter
Psophodes occidentalis_Glockenflöter
Psophodes olivaceus_Schwarzschopfflöter
Pteridophora alberti_Wimpelträger-Paradiesvogel
Pternistis adspersus_Rotschnabelfrankolin
Pternistis afer_Rotkehlfrankolin
Pternistis bicalcaratus_Doppelspornfrankolin
Pternistis leucoscepus_Gelbkehlfrankolin
Pternistis natalensis_Natalfrankolin
Pternistis squamatus_Schuppenfrankolin
Pternistis swainsonii_Swainsonfrankolin
Pterocles alchata_Spießflughuhn
Pterocles coronatus_Kronenflughuhn
Pterocles exustus_Braunbauch-Flughuhn
Pterocles namaqua_Namaflughuhn
Pterocles orientalis_Sandflughuhn
Pterocles senegallus_Tropfenflughuhn
Pterodroma hypoleuca_Boninsturmvogel
Pterodroma madeira_Madeirasturmvogel
Pteroglossus aracari_Schwarzkehlarassari
Pteroglossus azara_Rotkropfarassari
Pteroglossus bailloni_Goldarassari
Pteroglossus beauharnaesii_Curl-crested Aracari
Pteroglossus castanotis_Braunohrarassari
Pteroglossus erythropygius_Hellschnabelarassari
Pteroglossus inscriptus_Schriftarassari
Pteroglossus pluricinctus_Bindenarassari
Pteroglossus sanguineus_Chocóarassari
Pteroglossus torquatus_Halsbandarassari
Pteroptochos castaneus_Braunkehltapaculo
Pteroptochos megapodius_Weißbarttapaculo
Pteroptochos tarnii_Schwarzkehltapaculo
Pteruthius aeralatus_Rostflügel-Würgervireo
Pteruthius melanotis_Zimtkehl-Würgervireo
Pteruthius ripleyi_Himalajawürgervireo
Pteruthius rufiventer_Rotbauch-Würgervireo
Pteruthius xanthochlorus_Grünwürgervireo
Ptilinopus iozonus_Orangebauch-Fruchttaube
Ptilinopus magnificus_Purpurbrust-Fruchttaube
Ptilinopus melanospilus_Schwarznacken-Fruchttaube
Ptilinopus occipitalis_Gelbbrust-Fruchttaube
Ptilinopus regina_Königsfruchttaube
Ptilinopus solomonensis_Malvenstirn-Fruchttaube
Ptilinopus superbus_Prachtfruchttaube
Ptilinopus viridis_Rotlatz-Fruchttaube
Ptiliogonys caudatus_Langschwanz-Seidenschnäpper
Ptiliogonys cinereus_Grauseidenschnäpper
Ptilocichla falcata_Palawanwolldrossling
Ptilocichla leucogrammica_Borneowolldrossling
Ptilocichla mindanensis_Philippinenwolldrossling
Ptilonorhynchus violaceus_Seidenlaubenvogel
Ptilopachus petrosus_Felsenwachtel
Ptiloprora perstriata_Streifenhonigfresser
Ptiloris magnificus_Prachtparadiesvogel
Ptiloris paradiseus_Schildparadiesvogel
Ptiloris victoriae_Victoriaparadiesvogel
Ptilorrhoa caerulescens_Blauflöter
Ptilorrhoa castanonota_Buntflöter
Ptilorrhoa leucosticta_Bergwaldflöter
Ptilotula fusca_Olivkehl-Honigfresser
Ptilotula keartlandi_Grauscheitel-Honigfresser
Ptilotula ornata_Gelbscheitel-Honigfresser
Ptilotula penicillata_Weißbürzel-Honigfresser
Ptiloxena atroviolacea_Kubastärling
Ptyonoprogne concolor_Einfarbschwalbe
Ptyonoprogne fuligula_Steinschwalbe
Ptyonoprogne rupestris_Felsenschwalbe
Pucrasia macrolopha_Koklasfasan
Puffinus puffinus_Atlantiksturmtaucher
Pulsatrix koeniswaldiana_Gelbbrauenkauz
Pulsatrix melanota_Bindenkauz
Pulsatrix perspicillata_Brillenkauz
Purnella albifrons_Weißstirn-Honigfresser
Purpureicephalus spurius_Rotkappensittich
Pycnonotus aurigaster_Rußhaubenbülbül
Pycnonotus barbatus_Graubülbül
Pycnonotus brunneus_Rotaugenbülbül
Pycnonotus cafer_Rotsteißbülbül
Pycnonotus capensis_Kapbülbül
Pycnonotus conradi_Strichelwangenbülbül
Pycnonotus finlaysoni_Streifenkehlbülbül
Pycnonotus flavescens_Grauohrbülbül
Pycnonotus goiavier_Schwarzzügelbülbül
Pycnonotus jocosus_Rotohrbülbül
Pycnonotus leucogenys_Himalajabülbül
Pycnonotus leucotis_Weißohrbülbül
Pycnonotus luteolus_Weißbrauenbülbül
Pycnonotus nigricans_Feueraugenbülbül
Pycnonotus plumosus_Olivschwingenbülbül
Pycnonotus simplex_Weißaugenbülbül
Pycnonotus sinensis_Chinabülbül
Pycnonotus striatus_Striated Bulbul
Pycnonotus taivanus_Taiwanbülbül
Pycnonotus tricolor_Rußkopfbülbül
Pycnonotus xantholaemus_Goldkehlbülbül
Pycnonotus xanthopygos_Gelbsteißbülbül
Pycnonotus xanthorrhous_Braunbrustbülbül
Pycnonotus zeylanicus_Gelbscheitelbülbül
Pycnoptilus floccosus_Rötelkehlhuscher
Pygarrhichas albogularis_Kleiberbaumspäher
Pygiptila stellaris_Fleckenflügel-Ameisenwürger
Pygochelidon cyanoleuca_Blue-and-white Swallow
Pygoscelis adeliae_Adeliepinguin
Pygoscelis antarcticus_Kehlstreifpinguin
Pygoscelis papua_Eselspinguin
Pyriglena atra_Weißrücken-Ameisenvogel
Pyriglena leuconota_Feueraugen-Ameisenvogel
Pyriglena leucoptera_Weißbinden-Ameisenvogel
Pyrilia aurantiocephala_Orangekopfpapagei
Pyrilia barrabandi_Goldwangenpapagei
Pyrilia caica_Kappenpapagei
Pyrilia haematotis_Grauwangenpapagei
Pyrilia pulchra_Rosenwangenpapagei
Pyrilia pyrilia_Goldkopfpapagei
Pyrocephalus obscurus_Karmintyrann
Pyrocephalus rubinus_Rubintyrann
Pyroderus scutatus_Rotkehlkotinga
Pyrrhocorax graculus_Alpendohle
Pyrrhocorax pyrrhocorax_Alpenkrähe
Pyrrholaemus brunneus_Dornhuscher
Pyrrholaemus sagittatus_Grundhuscher
Pyrrhomyias cinnamomeus_Zimttyrann
Pyrrhula erythaca_Maskengimpel
Pyrrhula murina_Azorengimpel
Pyrrhula nipalensis_Schuppenkopfgimpel
Pyrrhula pyrrhula_Gimpel
Pyrrhura albipectus_Weißhalssittich
Pyrrhura amazonum_Santaremsittich
Pyrrhura calliptera_Braunbrustsittich
Pyrrhura cruentata_Blaulatzsittich
Pyrrhura frontalis_Braunohrsittich
Pyrrhura leucotis_Weißohrsittich
Pyrrhura melanura_Braunschwanzsittich
Pyrrhura molinae_Molinasittich
Pyrrhura orcesi_Orcessittich
Pyrrhura perlata_Rotbauchsittich
Pyrrhura picta_Rotzügelsittich
Pyrrhura roseifrons_Rosenscheitelsittich
Pyrrhura rupicola_Schwarzkappensittich
Pyrrhura viridicata_Santa-Marta-Sittich
Pytilia melba_Buntastrild
Quelea quelea_Blutschnabelweber
Querula purpurata_Purpurbrustkotinga
Quiscalus lugubris_Trauergrackel
Quiscalus major_Bootschwanzgrackel
Quiscalus mexicanus_Großschwanzgrackel
Quiscalus nicaraguensis_Nicaraguagrackel
Quiscalus niger_Antillengrackel
Quiscalus quiscula_Purpurgrackel
Radjah radjah_Radjahgans
Rallina eurizonoides_Graubeinralle
Rallina fasciata_Malaienralle
Rallina tricolor_Dreifarbenralle
Rallus antarcticus_Magellanralle
Rallus aquaticus_Wasserralle
Rallus caerulescens_Kapralle
Rallus crepitans_Klapperralle
Rallus elegans_Königsralle
Rallus indicus_Asienwasserralle
Rallus limicola_Virginiaralle
Rallus longirostris_Mangroveralle
Rallus obsoletus_Ridgwayralle
Rallus semiplumbeus_Bogotáralle
Rallus wetmorei_Wetmoreralle
Ramphastos ambiguus_Goldkehltukan
Ramphastos brevis_Küstentukan
Ramphastos citreolaemus_Zitronenkehltukan
Ramphastos dicolorus_Bunttukan
Ramphastos sulfuratus_Fischertukan
Ramphastos toco_Riesentukan
Ramphastos tucanus_Weißbrusttukan
Ramphastos vitellinus_Dotterkehltukan
Ramphocaenus melanurus_Schwarzschwanz-Degenschnäbler
Ramphocaenus sticturus_Schwatzdegenschnäbler
Ramphocelus bresilius_Brazilian Tanager
Ramphocelus carbo_Purpurtangare
Ramphocelus dimidiatus_Scharlachbauchtangare
Ramphocelus flammigerus_Feuerbürzeltangare
Ramphocelus icteronotus_Gelbrückentangare
Ramphocelus nigrogularis_Maskentangare
Ramphocelus passerinii_Passerinitangare
Ramphocelus sanguinolentus_Flammentangare
Ramphodon naevius_Sägeschnabel-Schattenkolibri
Ramphomicron microrhynchum_Kurzschnabelkolibri
Ramphotrigon fuscicauda_Dunkelschwanz-Flachschnabeltyrann
Ramphotrigon megacephalum_Gelbbrauen-Flachschnabeltyrann
Ramphotrigon ruficauda_Rostschwanz-Flachschnabeltyrann
Ramsayornis modestus_Sumpfhonigfresser
Randia pseudozosterops_Randmadagaskarsänger
Recurvirostra americana_Braunhals-Säbelschnäbler
Recurvirostra andina_Andensäbelschnäbler
Recurvirostra avosetta_Säbelschnäbler
Regulus calendula_Rubingoldhähnchen
Regulus goodfellowi_Taiwangoldhähnchen
Regulus ignicapilla_Sommergoldhähnchen
Regulus madeirensis_Madeiragoldhähnchen
Regulus regulus_Wintergoldhähnchen
Regulus satrapa_Indianergoldhähnchen
Reinwardtipicus validus_Reinwardtspecht
Reinwardtoena reinwardti_Reinwardttaube
Remiz consobrinus_Chinabeutelmeise
Remiz coronatus_Kronenbeutelmeise
Remiz pendulinus_Beutelmeise
Rhabdotorrhinus corrugatus_Runzelhornvogel
Rhabdotorrhinus exarhatus_Gelbmasken-Hornvogel
Rhea americana_Nandu
Rhegmatorhina berlepschi_Rostbrust-Ameisenvogel
Rhegmatorhina cristata_Rostbauch-Ameisenvogel
Rhegmatorhina gymnops_Schwarzkopf-Ameisenvogel
Rhegmatorhina hoffmannsi_Weißbrust-Ameisenvogel
Rhegmatorhina melanosticta_Grauschopf-Ameisenvogel
Rhinocrypta lanceolata_Schopftapaculo
Rhinopomastus cyanomelas_Glanzsichelhopf
Rhinortha chlorophaea_Raffleskuckuck
Rhipidura albicollis_Weißkehl-Fächerschwanz
Rhipidura albiscapa_Graufächerschwanz
Rhipidura albogularis_Indienfächerschwanz
Rhipidura aureola_Weißstirn-Fächerschwanz
Rhipidura brachyrhyncha_Gebirgsfächerschwanz
Rhipidura dryas_Arafurafächerschwanz
Rhipidura fuliginosa_Neuseeland-Fächerschwanz
Rhipidura javanica_Malaienfächerschwanz
Rhipidura leucophrys_Gartenfächerschwanz
Rhipidura leucothorax_Dickichtfächerschwanz
Rhipidura maculipectus_Sumpffächerschwanz
Rhipidura nigritorquis_Philippinenfächerschwanz
Rhipidura perlata_Perlbrust-Fächerschwanz
Rhipidura rufifrons_Fuchsfächerschwanz
Rhipidura rufiventris_Timorfächerschwanz
Rhipidura teysmanni_Sulawesifächerschwanz
Rhipidura threnothorax_Tropfenfächerschwanz
Rhipidura verreauxi_Fleckenfächerschwanz
Rhodinocichla rosea_Rosenbrust-Tangarenammer
Rhodophoneus cruentus_Rosy-patched Bushshrike
Rhodospingus cruentus_Purpurhaubentangare
Rhodospiza obsoleta_Weißflügelgimpel
Rhodostethia rosea_Rosenmöwe
Rhodothraupis celaeno_Halsbandkardinal
Rhopias gularis_Perlenkehl-Ameisenschlüpfer
Rhopocichla atriceps_Dark-fronted Babbler
Rhopophilus pekinensis_Pekinggrasmücke
Rhopornis ardesiacus_Bahiaameisenvogel
Rhopospina fruticeti_Strauchammertangare
Rhynchocyclus brevirostris_Augenring-Breitschnabeltyrann
Rhynchocyclus olivaceus_Amazonien-Breitschnabeltyrann
Rhynchophanes mccownii_Weißkehl-Spornammer
Rhynchopsitta pachyrhyncha_Kiefernsittich
Rhynchopsitta terrisi_Maronenstirnsittich
Rhynchortyx cinctus_Graubrustwachtel
Rhynchospiza stolzmanni_Tumbesammer
Rhynchospiza strigiceps_Streifenscheitelammer
Rhynchostruthus percivali_Arabiengimpel
Rhynchotus maculicollis_Streifenhalstinamu
Rhynchotus rufescens_Rotflügeltinamu
Rhynochetos jubatus_Kagu
Rhyticeros cassidix_Helmhornvogel
Rhyticeros plicatus_Papuahornvogel
Rhyticeros undulatus_Furchenhornvogel
Rhytipterna holerythra_Zimtschmucktyrann
Rhytipterna immunda_Hellbauch-Schmucktyrann
Rhytipterna simplex_Grauschmucktyrann
Riparia chinensis_Graukehl-Uferschwalbe
Riparia diluta_Fahluferschwalbe
Riparia riparia_Uferschwalbe
Rissa brevirostris_Klippenmöwe
Rissa tridactyla_Dreizehenmöwe
Rollulus rouloul_Straußwachtel
Rostratula benghalensis_Goldschnepfe
Rostrhamus sociabilis_Schneckenbussard
Rubigula erythropthalmos_Spectacled Bulbul
Rubigula flaviventris_Haubenbülbül
Rubigula gularis_Orangekehlbülbül
Rupicola peruvianus_Andenfelsenhahn
Rupicola rupicola_Tiefland-Felsenhahn
Rupornis magnirostris_Wegebussard
Rynchops niger_Amerikascherenschnabel
Sakesphorus canadensis_Schwarzgesicht-Ameisenwürger
Sakesphorus cristatus_Silberwangen-Ameisenwürger
Sakesphorus luctuosus_Trauerameisenwürger
Salpinctes obsoletus_Felsenzaunkönig
Salpornis salvadori_Afrikastammsteiger
Saltator atriceps_Schwarzscheitelsaltator
Saltator atripennis_Schwarzschwingensaltator
Saltator aurantiirostris_Goldschnabelsaltator
Saltator cinctus_Maskensaltator
Saltator coerulescens_Grausaltator
Saltator fuliginosus_Papageischnabelsaltator
Saltator grossus_Rotschnabelsaltator
Saltator maxillosus_Dickschnabelsaltator
Saltator maximus_Buntkehlsaltator
Saltator nigriceps_Schwarzkopfsaltator
Saltator orenocensis_Zimtflankensaltator
Saltator similis_Grünschwingensaltator
Saltator striatipectus_Strichelsaltator
Saltatricula atricollis_Schwarzhalssaltator
Saltatricula multicolor_Chacosaltator
Sapayoa aenigma_Tyrannenbreitrachen
Sappho sparganurus_Goldschwanzsylphe
Sarcops calvus_Kahlkopfatzel
Sarothrura elegans_Tropfenralle
Sarothrura insularis_Merinaralle
Sarothrura pulchra_Perlenralle
Sarothrura rufa_Rotbrustralle
Sasia abnormis_Malaienmausspecht
Sasia ochracea_Rötelmausspecht
Saundersilarus saundersi_Saunders's Gull
Saxicola caprata_Elsterschmätzer
Saxicola ferreus_Grauschmätzer
Saxicola gutturalis_Timorschmätzer
Saxicola maurus_Pallasschwarzkehlchen
Saxicola rubetra_Braunkehlchen
Saxicola rubicola_Schwarzkehlchen
Saxicola stejnegeri_Stejnegerschwarzkehlchen
Saxicola tectes_Réunionschmätzer
Saxicola torquatus_Afrikaschwarzkehlchen
Sayornis nigricans_Schwarzkopf-Phoebetyrann
Sayornis phoebe_Weißbauch-Phoebetyrann
Sayornis saya_Zimtbauch-Phoebetyrann
Scelorchilus albicollis_Weißkehltapaculo
Scelorchilus rubecula_Rotkehltapaculo
Scenopoeetes dentirostris_Zahnlaubenvogel
Schetba rufa_Rotvanga
Schiffornis aenea_Braunrückenbekarde
Schiffornis major_Rostbekarde
Schiffornis olivacea_Guyanabekarde
Schiffornis stenorhyncha_Rostflügelbekarde
Schiffornis turdina_Drosselbekarde
Schiffornis veraepacis_Trauerbekarde
Schiffornis virescens_Olivbekarde
Schistes albogularis_West-Bunthalskolibri
Schistes geoffroyi_Ost-Bunthalskolibri
Schistochlamys melanopis_Schleiertangare
Schistochlamys ruficapillus_Zimttangare
Schoenicola brevirostris_Fan-tailed Grassbird
Schoenicola platyurus_Rundschwanzsänger
Schoeniophylax phryganophilus_Weißwangen-Dickichtschlüpfer
Schoeniparus brunneus_Dunkelzweigdrossling
Schoeniparus castaneceps_Kastanienzweigdrossling
Schoeniparus cinereus_Gelbkehl-Zweigdrossling
Schoeniparus dubius_Braunkappen-Zweigdrossling
Schoeniparus klossi_Streifenkopf-Zweigdrossling
Schoeniparus rufogularis_Rotband-Zweigdrossling
Sciaphylax castanea_Napoameisenvogel
Sciaphylax hemimelaena_Rotschwanz-Ameisenvogel
Sclateria naevia_Silberameisenschnäpper
Scleroptila afra_Grauflügelfrankolin
Scleroptila gutturalis_Rebhuhnfrankolin
Scleroptila levaillantii_Rotflügelfrankolin
Scleroptila shelleyi_Shelleyfrankolin
Sclerurus albigularis_Graukehl-Laubwender
Sclerurus caudacutus_Weißkehl-Laubwender
Sclerurus guatemalensis_Fleckenbrust-Laubwender
Sclerurus mexicanus_Rostkehl-Laubwender
Sclerurus obscurior_Braunkehl-Laubwender
Sclerurus rufigularis_Kurzschnabel-Laubwender
Sclerurus scansor_Schuppenkehl-Laubwender
Scolopax minor_Kanadaschnepfe
Scolopax rusticola_Waldschnepfe
Scopus umbretta_Hammerkopf
Scotocerca inquieta_Wüstendickichtsänger
Scytalopus acutirostris_Grautapaculo
Scytalopus affinis_Ancashtapaculo
Scytalopus altirostris_Neblinatapaculo
Scytalopus alvarezlopezi_Tatamátapaculo
Scytalopus argentifrons_Silberbrauentapaculo
Scytalopus atratus_Weißscheiteltapaculo
Scytalopus bolivianus_Weißkronentapaculo
Scytalopus canus_Antioquiatapaculo
Scytalopus caracae_Caracastapaculo
Scytalopus chocoensis_Chocótapaculo
Scytalopus diamantinensis_Diamantinatapaculo
Scytalopus femoralis_Schieferrückentapaculo
Scytalopus fuscus_Rußtapaculo
Scytalopus gettyae_Juníntapaculo
Scytalopus griseicollis_Rostbürzeltapaculo
Scytalopus iraiensis_Flussauentapaculo
Scytalopus latebricola_Hellkehltapaculo
Scytalopus latrans_Schwarztapaculo
Scytalopus magellanicus_Magellantapaculo
Scytalopus meridanus_Méridatapaculo
Scytalopus micropterus_Dunkelrückentapaculo
Scytalopus novacapitalis_Brasiliatapaculo
Scytalopus opacus_Kordillerentapaculo
Scytalopus pachecoi_Planalto-Tapaculo
Scytalopus parkeri_Bambustapaculo
Scytalopus parvirostris_Trillertapaculo
Scytalopus perijanus_Perijátapaculo
Scytalopus petrophilus_Felstapaculo
Scytalopus robbinsi_Robbinstapaculo
Scytalopus rodriguezi_Magdalenatapaculo
Scytalopus sanctaemartae_Santa-Marta-Tapaculo
Scytalopus schulenbergi_Diademtapaculo
Scytalopus simonsi_Punatapaculo
Scytalopus speluncae_Maustapaculo
Scytalopus spillmanni_Roststeißtapaculo
Scytalopus stilesi_Stilestapaculo
Scytalopus superciliaris_Weißbrauentapaculo
Scytalopus unicolor_Hellbauchtapaculo
Scytalopus vicinior_Nariñotapaculo
Scytalopus zimmeri_Graukehltapaculo
Scythrops novaehollandiae_Nashornkuckuck
Seiurus aurocapilla_Pieperwaldsänger
Selasphorus calliope_Sternelfe
Selasphorus platycercus_Breitschwanzelfe
Selasphorus rufus_Rotrücken-Zimtelfe
Selasphorus sasin_Grünrücken-Zimtelfe
Selasphorus scintilla_Orangekehlelfe
Selenidera gouldii_Gouldarassari
Selenidera maculirostris_Fleckenarassari
Selenidera piperivora_Pfefferarassari
Selenidera reinwardtii_Reinwardtarassari
Selenidera spectabilis_Gelbohrarassari
Seleucidis melanoleucus_Fadenparadiesvogel
Semioptera wallacii_Bänderparadiesvogel
Semnornis frantzii_Aztekenbartvogel
Semnornis ramphastinus_Tukanbartvogel
Sephanoides fernandensis_Juan-Fernández-Kolibri
Sephanoides sephaniodes_Chilekolibri
Sericornis citreogularis_Yellow-throated Scrubwren
Sericornis frontalis_Weißbrauensericornis
Sericornis humilis_Tasmansericornis
Sericornis magnirostra_Fahlstirnsericornis
Sericornis papuensis_Papuan Scrubwren
Sericossypha albocristata_Weißkappentangare
Serilophus lunatus_Schwarzbrauen-Breitrachen
Serinus alario_Alariogirlitz
Serinus canaria_Kanarengirlitz
Serinus canicollis_Gelbscheitelgirlitz
Serinus flavivertex_Gelbstirngirlitz
Serinus pusillus_Rotstirngirlitz
Serinus serinus_Girlitz
Serpophaga griseicapilla_Grauscheitel-Kleintyrann
Serpophaga hypoleuca_Uferkleintyrann
Serpophaga munda_Weißbauch-Kleintyrann
Serpophaga nigricans_Rußkleintyrann
Serpophaga subcristata_Weißscheitel-Kleintyrann
Setopagis parvula_Zwergnachtschwalbe
Setophaga adelaidae_Antillenwaldsänger
Setophaga aestiva_Goldwaldsänger
Setophaga americana_Meisenwaldsänger
Setophaga auduboni_Audubonwaldsänger
Setophaga caerulescens_Blaurücken-Waldsänger
Setophaga castanea_Braunkehl-Waldsänger
Setophaga cerulea_Blauwaldsänger
Setophaga chrysoparia_Goldwangen-Waldsänger
Setophaga citrina_Kapuzenwaldsänger
Setophaga coronata_Kronenwaldsänger
Setophaga discolor_Rotmantel-Waldsänger
Setophaga dominica_Goldkehl-Waldsänger
Setophaga fusca_Fichtenwaldsänger
Setophaga graciae_Arizonawaldsänger
Setophaga kirtlandii_Michiganwaldsänger
Setophaga magnolia_Magnolienwaldsänger
Setophaga nigrescens_Trauerwaldsänger
Setophaga occidentalis_Einsiedelwaldsänger
Setophaga palmarum_Palmenwaldsänger
Setophaga pensylvanica_Gelbscheitel-Waldsänger
Setophaga petechia_Mangrovewaldsänger
Setophaga pinus_Kiefernwaldsänger
Setophaga pitiayumi_Elfenwaldsänger
Setophaga pityophila_Kubawaldsänger
Setophaga ruticilla_Rotschwanz-Waldsänger
Setophaga striata_Streifenwaldsänger
Setophaga tigrina_Tigerwaldsänger
Setophaga townsendi_Townsendwaldsänger
Setophaga virens_Grünmantel-Waldsänger
Sheppardia sharpei_Braunbruströtel
Sholicola albiventris_Weißbauchschmätzer
Sholicola major_Nilgirischmätzer
Sialia currucoides_Berghüttensänger
Sialia mexicana_Blaukehl-Hüttensänger
Sialia sialis_Rotkehl-Hüttensänger
Sicalis auriventris_Goldbauch-Gilbtangare
Sicalis citrina_Zitronengilbtangare
Sicalis columbiana_Zwerggilbtangare
Sicalis flaveola_Safrangilbtangare
Sicalis lebruni_Magellangilbtangare
Sicalis luteocephala_Graunacken-Gilbtangare
Sicalis luteola_Kurzschnabel-Gilbtangare
Sicalis olivascens_Olivbrust-Gilbtangare
Sicalis raimondii_Grauflanken-Gilbtangare
Sicalis uropygialis_Bright-rumped Yellow-Finch
Sinosuthora webbiana_Braunkopf-Papageimeise
Siphonorhis brewsteri_Haitinachtschwalbe
Sipia berlepschi_Kurzschwanz-Ameisenvogel
Sipia laemosticta_Grauscheitel-Ameisenvogel
Sipia nigricauda_Chocóameisenvogel
Sipia palliata_Magdalenaameisenvogel
Sirystes albocinereus_Halsband-Kappentyrann
Sirystes albogriseus_Grauschulter-Kappentyrann
Sirystes sibilator_Olivrücken-Kappentyrann
Sitta canadensis_Rotbrustkleiber
Sitta carolinensis_Weißbrustkleiber
Sitta cinnamoventris_Zimtbauchkleiber
Sitta europaea_Kleiber
Sitta frontalis_Samtstirnkleiber
Sitta himalayensis_Weißschwanzkleiber
Sitta krueperi_Türkenkleiber
Sitta ledanti_Kabylenkleiber
Sitta magna_Riesenkleiber
Sitta nagaensis_Rostflankenkleiber
Sitta neumayer_Felsenkleiber
Sitta pusilla_Braunkopfkleiber
Sitta pygmaea_Zwergkleiber
Sitta tephronota_Klippenkleiber
Sitta villosa_Chinakleiber
Sitta whiteheadi_Korsenkleiber
Sitta yunnanensis_Yunnankleiber
Sittasomus griseicapillus_Dünnschnabel-Baumsteiger
Sittiparus castaneoventris_Taiwanbuntmeise
Sittiparus owstoni_Izuinseln-Buntmeise
Sittiparus varius_Buntmeise
Smicrornis brevirostris_Stutzschnabel
Smithornis capensis_Schwarzscheitel-Breitrachen
Smithornis rufolateralis_Weißbinden-Breitrachen
Smutsornis africanus_Double-banded Courser
Snowornis subalaris_Schwarzkronenkotinga
Somateria mollissima_Eiderente
Somateria spectabilis_Prachteiderente
Spartonoica maluroides_Strichelrücken-Dickichtschlüpfer
Spatula clypeata_Löffelente
Spatula cyanoptera_Zimtente
Spatula discors_Blauflügelente
Spatula puna_Punaente
Spatula querquedula_Knäkente
Spelaeornis badeigularis_Mishmi-Zaunkönigtimalie
Spelaeornis caudatus_Rotkehl-Zaunkönigtimalie
Spelaeornis chocolatinus_Naga-Zaunkönigtimalie
Spelaeornis longicaudatus_Khasi-Zaunkönigtimalie
Spelaeornis oatesi_Perlen-Zaunkönigtimalie
Spelaeornis troglodytoides_Binden-Zaunkönigtimalie
Spermestes cucullata_Kleinelsterchen
Spermophaga haematina_Rotbrust-Samenknacker
Sphecotheres vieilloti_Feigenpirol
Spheniscus demersus_Brillenpinguin
Spheniscus magellanicus_Magellanpinguin
Sphenoeacus afer_Kap-Bülbülgrasmücke
Sphenopsis frontalis_Olivrücken-Finkentangare
Sphenopsis melanotis_Schwarzohr-Finkentangare
Sphyrapicus nuchalis_Rotnacken-Saftlecker
Sphyrapicus ruber_Feuerkopf-Saftlecker
Sphyrapicus thyroideus_Kiefernsaftlecker
Sphyrapicus varius_Gelbbauch-Saftlecker
Spiloptila clamans_Schuppenkopfsänger
Spilornis cheela_Haubenschlangenadler
Spilornis holospilus_Philippinenschlangenadler
Spindalis zena_Kuba-Streifenkopftangare
Spinus atratus_Schwarzzeisig
Spinus barbatus_Bartzeisig
Spinus crassirostris_Dickschnabelzeisig
Spinus lawrencei_Maskenzeisig
Spinus magellanicus_Magellanzeisig
Spinus notatus_Schwarzbrustzeisig
Spinus olivaceus_Olivzeisig
Spinus pinus_Fichtenzeisig
Spinus psaltria_Mexikozeisig
Spinus spinescens_Andenzeisig
Spinus spinus_Erlenzeisig
Spinus tristis_Goldzeisig
